Country/Region,Province/State,Admin2,Population
US,New Mexico,Sandoval,145179
US,New Mexico,San Juan,125043
US,New Mexico,San Miguel,27591
US,New Mexico,Santa Fe,150056
US,New Mexico,Sierra,10968
US,New Mexico,Socorro,16735
US,New Mexico,Taos,32835
US,New Mexico,Torrance,15591
US,New Mexico,Union,4118
US,New Mexico,Valencia,76456
US,New York,Albany,307117
US,New York,Allegany,46430
US,New York,Bronx,1432132
US,New York,Broome,191659
US,New York,Cattaraugus,76840
US,New York,Cayuga,77145
US,New York,Chautauqua,127939
US,New York,Chemung,84254
US,New York,Chenango,47536
US,New York,Clinton,80695
US,New York,Columbia,59916
US,New York,Cortland,47823
US,New York,Delaware,44527
US,New York,Dutchess,293718
US,New York,Erie,919719
US,New York,Essex,37300
US,New York,Franklin,50293
US,New York,Fulton,53591
US,New York,Genesee,57511
US,New York,Greene,47491
US,New York,Hamilton,4434
US,New York,Herkimer,61833
US,New York,Jefferson,111755
US,New York,Kings,2582830
US,New York,Lewis,26447
US,New York,Livingston,63227
US,New York,Madison,70795
US,New York,Monroe,742474
US,New York,Montgomery,49455
US,New York,Nassau,1358343
US,New York,New York City,1628701
US,New York,Niagara,210433
US,New York,Oneida,229577
US,New York,Onondaga,461809
US,New York,Ontario,109864
US,New York,Orange,381951
US,New York,Orleans,40612
US,New York,Oswego,117898
US,New York,Otsego,59749
US,New York,Putnam,98892
US,New York,Queens,2278906
US,New York,Rensselaer,159442
US,New York,Richmond,476179
US,New York,Rockland,325695
US,New York,St. Lawrence,108047
US,New York,Saratoga,230163
US,New York,Schenectady,155350
US,New York,Schoharie,31097
US,New York,Schuyler,17912
US,New York,Seneca,34300
US,New York,Steuben,95796
US,New York,Suffolk,1481093
US,New York,Sullivan,75498
US,New York,Tioga,48560
US,New York,Tompkins,102793
US,New York,Ulster,178599
US,New York,Warren,64265
US,New York,Washington,61197
US,New York,Wayne,90064
US,New York,Westchester,967612
US,New York,Wyoming,40085
US,New York,Yates,24841
US,North Carolina,Alamance,166436
US,North Carolina,Alexander,37353
US,North Carolina,Alleghany,11161
US,North Carolina,Anson,24877
US,North Carolina,Ashe,27109
US,North Carolina,Avery,17505
US,North Carolina,Beaufort,47079
US,North Carolina,Bertie,19026
US,North Carolina,Bladen,33190
US,North Carolina,Brunswick,136744
US,North Carolina,Buncombe,259103
US,North Carolina,Burke,90382
US,North Carolina,Cabarrus,211342
US,North Carolina,Caldwell,82029
US,North Carolina,Camden,10710
US,North Carolina,Carteret,69524
US,North Carolina,Caswell,22698
US,North Carolina,Catawba,158652
US,North Carolina,Chatham,73139
US,North Carolina,Cherokee,28383
US,North Carolina,Chowan,14029
US,North Carolina,Clay,11139
US,North Carolina,Cleveland,97645
US,North Carolina,Columbus,55655
US,North Carolina,Craven,102912
US,North Carolina,Cumberland,332330
US,North Carolina,Currituck,27072
US,North Carolina,Dare,36501
US,North Carolina,Davidson,166614
US,North Carolina,Davie,42733
US,North Carolina,Duplin,58856
US,North Carolina,Durham,316739
US,North Carolina,Edgecombe,52005
US,North Carolina,Forsyth,379099
US,North Carolina,Franklin,67560
US,North Carolina,Gaston,222846
US,North Carolina,Gates,11573
US,North Carolina,Graham,8484
US,North Carolina,Granville,60115
US,North Carolina,Greene,21012
US,North Carolina,Guilford,533670
US,North Carolina,Halifax,50574
US,North Carolina,Harnett,134214
US,North Carolina,Haywood,61971
US,North Carolina,Henderson,116748
US,North Carolina,Hertford,23659
US,North Carolina,Hoke,54764
US,North Carolina,Hyde,5230
US,North Carolina,Iredell,178435
US,North Carolina,Jackson,43327
US,North Carolina,Johnston,202675
US,North Carolina,Jones,9637
US,North Carolina,Lee,61452
US,North Carolina,Lenoir,55976
US,North Carolina,Lincoln,83770
US,North Carolina,McDowell,45507
US,North Carolina,Macon,35285
US,North Carolina,Madison,21763
US,North Carolina,Martin,22671
US,North Carolina,Mecklenburg,1093901
US,North Carolina,Mitchell,15000
US,North Carolina,Montgomery,27271
US,North Carolina,Moore,98682
US,North Carolina,Nash,94016
US,North Carolina,New Hanover,232274
US,North Carolina,Northampton,19676
US,North Carolina,Onslow,197683
US,North Carolina,Orange,146027
US,North Carolina,Pamlico,12670
US,North Carolina,Pasquotank,39639
US,North Carolina,Pender,62162
US,North Carolina,Perquimans,13422
US,North Carolina,Person,39507
US,North Carolina,Pitt,179914
US,North Carolina,Polk,20611
US,North Carolina,Randolph,143351
US,North Carolina,Richmond,44887
US,North Carolina,Robeson,131831
US,North Carolina,Rockingham,90690
US,North Carolina,Rowan,141262
US,North Carolina,Rutherford,66826
US,North Carolina,Sampson,63626
US,North Carolina,Scotland,34810
US,North Carolina,Stanly,62075
US,North Carolina,Stokes,45467
US,North Carolina,Surry,71948
US,North Carolina,Swain,14245
US,North Carolina,Transylvania,34215
US,North Carolina,Tyrrell,4131
US,North Carolina,Union,235908
US,North Carolina,Vance,44582
US,North Carolina,Wake,1092305
US,North Carolina,Warren,19807
US,North Carolina,Washington,11859
US,North Carolina,Watauga,55945
US,North Carolina,Wayne,123248
US,North Carolina,Wilkes,68557
US,North Carolina,Wilson,81455
US,North Carolina,Yadkin,37543
US,North Carolina,Yancey,17903
US,North Dakota,Adams,2294
US,North Dakota,Barnes,10542
US,North Dakota,Benson,6962
US,North Dakota,Billings,919
US,North Dakota,Bottineau,6411
US,North Dakota,Bowman,3076
US,North Dakota,Burke,2100
US,North Dakota,Burleigh,95273
US,North Dakota,Cass,181516
US,North Dakota,Cavalier,3829
US,North Dakota,Dickey,4903
US,North Dakota,Divide,2283
US,North Dakota,Dunn,4332
US,North Dakota,Eddy,2313
US,North Dakota,Emmons,3295
US,North Dakota,Foster,3216
US,North Dakota,Golden Valley,1769
US,North Dakota,Grand Forks,70770
US,North Dakota,Grant,2374
US,North Dakota,Griggs,2232
US,North Dakota,Hettinger,2514
US,North Dakota,Kidder,2450
US,North Dakota,LaMoure,4062
US,North Dakota,Logan,1903
US,North Dakota,McHenry,5816
US,North Dakota,McIntosh,2585
US,North Dakota,McKenzie,13632
US,North Dakota,McLean,9541
US,North Dakota,Mercer,8267
US,North Dakota,Morton,31095
US,North Dakota,Mountrail,10218
US,North Dakota,Nelson,2869
US,North Dakota,Oliver,1952
US,North Dakota,Pembina,6947
US,North Dakota,Pierce,4081
US,North Dakota,Ramsey,11481
US,North Dakota,Ransom,5237
US,North Dakota,Renville,2374
US,North Dakota,Richland,16239
US,North Dakota,Rolette,14301
US,North Dakota,Sargent,3870
US,North Dakota,Sheridan,1349
US,North Dakota,Sioux,4358
US,North Dakota,Slope,763
US,North Dakota,Stark,30997
US,North Dakota,Steele,1903
US,North Dakota,Stutsman,20917
US,North Dakota,Towner,2192
US,North Dakota,Traill,8037
US,North Dakota,Walsh,10667
US,North Dakota,Ward,67744
US,North Dakota,Wells,3957
US,North Dakota,Williams,35350
US,Ohio,Adams,27724
US,Ohio,Allen,102663
US,Ohio,Ashland,53745
US,Ohio,Ashtabula,97493
US,Ohio,Athens,65818
US,Ohio,Auglaize,45804
US,Ohio,Belmont,67505
US,Ohio,Brown,43602
US,Ohio,Butler,382378
US,Ohio,Carroll,27081
US,Ohio,Champaign,38754
US,Ohio,Clark,134585
US,Ohio,Clermont,205466
US,Ohio,Clinton,42057
US,Ohio,Columbiana,102665
US,Ohio,Coshocton,36629
US,Ohio,Crawford,41550
US,Ohio,Cuyahoga,1243857
US,Ohio,Darke,51323
US,Ohio,Defiance,38165
US,Ohio,Delaware,204826
US,Ohio,Erie,74615
US,Ohio,Fairfield,155782
US,Ohio,Fayette,28666
US,Ohio,Franklin,1310300
US,Ohio,Fulton,42276
US,Ohio,Gallia,29979
US,Ohio,Geauga,94031
US,Ohio,Greene,167995
US,Ohio,Guernsey,39022
US,Ohio,Hamilton,816684
US,Ohio,Hancock,75930
US,Ohio,Hardin,31480
US,Ohio,Harrison,15174
US,Ohio,Henry,27086
US,Ohio,Highland,43058
US,Ohio,Hocking,28385
US,Ohio,Holmes,43892
US,Ohio,Huron,58504
US,Ohio,Jackson,32384
US,Ohio,Jefferson,65767
US,Ohio,Knox,61893
US,Ohio,Lake,230514
US,Ohio,Lawrence,59866
US,Ohio,Licking,175769
US,Ohio,Logan,45358
US,Ohio,Lorain,309461
US,Ohio,Lucas,429899
US,Ohio,Madison,44413
US,Ohio,Mahoning,229642
US,Ohio,Marion,65256
US,Ohio,Medina,179146
US,Ohio,Meigs,23106
US,Ohio,Mercer,40959
US,Ohio,Miami,106222
US,Ohio,Monroe,13790
US,Ohio,Montgomery,532331
US,Ohio,Morgan,14604
US,Ohio,Morrow,35112
US,Ohio,Muskingum,86183
US,Ohio,Noble,14354
US,Ohio,Ottawa,40769
US,Ohio,Paulding,18760
US,Ohio,Perry,36033
US,Ohio,Pickaway,58086
US,Ohio,Pike,28067
US,Ohio,Portage,162927
US,Ohio,Preble,40997
US,Ohio,Putnam,33780
US,Ohio,Richland,121099
US,Ohio,Ross,76931
US,Ohio,Sandusky,58799
US,Ohio,Scioto,75502
US,Ohio,Seneca,55207
US,Ohio,Shelby,48627
US,Ohio,Stark,371574
US,Ohio,Summit,541918
US,Ohio,Trumbull,198627
US,Ohio,Tuscarawas,92176
US,Ohio,Union,57835
US,Ohio,Van Wert,28281
US,Ohio,Vinton,13139
US,Ohio,Warren,232173
US,Ohio,Washington,60155
US,Ohio,Wayne,115967
US,Ohio,Williams,36804
US,Ohio,Wood,130696
US,Ohio,Wyandot,21935
US,Oklahoma,Adair,22082
US,Oklahoma,Alfalfa,5754
US,Oklahoma,Atoka,13838
US,Oklahoma,Beaver,5319
US,Oklahoma,Beckham,21709
US,Oklahoma,Blaine,9485
US,Oklahoma,Bryan,47192
US,Oklahoma,Caddo,28977
US,Oklahoma,Canadian,144447
US,Oklahoma,Carter,48177
US,Oklahoma,Cherokee,48675
US,Oklahoma,Choctaw,14668
US,Oklahoma,Cimarron,2153
US,Oklahoma,Cleveland,281669
US,Oklahoma,Coal,5520
US,Oklahoma,Comanche,120422
US,Oklahoma,Cotton,5776
US,Oklahoma,Craig,14306
US,Oklahoma,Creek,71604
US,Oklahoma,Custer,29036
US,Oklahoma,Delaware,42733
US,Oklahoma,Dewey,4894
US,Oklahoma,Ellis,3952
US,Oklahoma,Garfield,60913
US,Oklahoma,Garvin,27811
US,Oklahoma,Grady,55551
US,Oklahoma,Grant,4326
US,Oklahoma,Greer,5821
US,Oklahoma,Harmon,2664
US,Oklahoma,Harper,3797
US,Oklahoma,Haskell,12668
US,Oklahoma,Hughes,13335
US,Oklahoma,Jackson,24949
US,Oklahoma,Jefferson,6123
US,Oklahoma,Johnston,10949
US,Oklahoma,Kay,44161
US,Oklahoma,Kingfisher,15816
US,Oklahoma,Kiowa,8729
US,Oklahoma,Latimer,10231
US,Oklahoma,Le Flore,49980
US,Oklahoma,Lincoln,34920
US,Oklahoma,Logan,47291
US,Oklahoma,Love,10134
US,Oklahoma,McClain,39985
US,Oklahoma,McCurtain,32703
US,Oklahoma,McIntosh,19815
US,Oklahoma,Major,7644
US,Oklahoma,Marshall,16806
US,Oklahoma,Mayes,41107
US,Oklahoma,Murray,13953
US,Oklahoma,Muskogee,68362
US,Oklahoma,Noble,11289
US,Oklahoma,Nowata,10218
US,Oklahoma,Okfuskee,12098
US,Oklahoma,Oklahoma,792582
US,Oklahoma,Okmulgee,38335
US,Oklahoma,Osage,47014
US,Oklahoma,Ottawa,31175
US,Oklahoma,Pawnee,16390
US,Oklahoma,Payne,82040
US,Oklahoma,Pittsburg,43877
US,Oklahoma,Pontotoc,38247
US,Oklahoma,Pottawatomie,72679
US,Oklahoma,Pushmataha,11179
US,Oklahoma,Roger Mills,3656
US,Oklahoma,Rogers,91984
US,Oklahoma,Seminole,24578
US,Oklahoma,Sequoyah,41179
US,Oklahoma,Stephens,43265
US,Oklahoma,Texas,20455
US,Oklahoma,Tillman,7348
US,Oklahoma,Tulsa,648360
US,Oklahoma,Wagoner,80110
US,Oklahoma,Washington,51843
US,Oklahoma,Washita,11127
US,Oklahoma,Woods,8897
US,Oklahoma,Woodward,20222
US,Oregon,Baker,16006
US,Oregon,Benton,92101
US,Oregon,Clackamas,416075
US,Oregon,Clatsop,39764
US,Oregon,Columbia,52377
US,Oregon,Coos,64389
US,Oregon,Crook,23867
US,Oregon,Curry,22813
US,Oregon,Deschutes,191996
US,Oregon,Douglas,110283
US,Oregon,Gilliam,1894
US,Oregon,Grant,7176
US,Oregon,Harney,7329
US,Oregon,Hood River,23428
US,Oregon,Jackson,219564
US,Oregon,Jefferson,24192
US,Oregon,Josephine,87393
US,Oregon,Klamath,67653
US,Oregon,Lake,7879
US,Oregon,Lane,379611
US,Oregon,Lincoln,49388
US,Oregon,Linn,127335
US,Oregon,Malheur,30725
US,Oregon,Marion,346868
US,Oregon,Morrow,11372
US,Oregon,Multnomah,811880
US,Oregon,Polk,85234
US,Oregon,Sherman,1708
US,Oregon,Tillamook,26787
US,Oregon,Umatilla,77516
US,Oregon,Union,26461
US,Oregon,Wallowa,7081
US,Oregon,Wasco,26505
US,Oregon,Washington,597695
US,Oregon,Wheeler,1366
US,Oregon,Yamhill,107002
US,Pennsylvania,Adams,102811
US,Pennsylvania,Allegheny,1218452
US,Pennsylvania,Armstrong,65263
US,Pennsylvania,Beaver,164742
US,Pennsylvania,Bedford,48176
US,Pennsylvania,Berks,420152
US,Pennsylvania,Blair,122492
US,Pennsylvania,Bradford,60833
US,Pennsylvania,Bucks,628195
US,Pennsylvania,Butler,187888
US,Pennsylvania,Cambria,131730
US,Pennsylvania,Cameron,4492
US,Pennsylvania,Carbon,64227
US,Pennsylvania,Centre,162805
US,Pennsylvania,Chester,522046
US,Pennsylvania,Clarion,38779
US,Pennsylvania,Clearfield,79388
US,Pennsylvania,Clinton,38684
US,Pennsylvania,Columbia,65456
US,Pennsylvania,Crawford,85063
US,Pennsylvania,Cumberland,251423
US,Pennsylvania,Dauphin,277097
US,Pennsylvania,Delaware,564751
US,Pennsylvania,Elk,30169
US,Pennsylvania,Erie,272061
US,Pennsylvania,Fayette,130441
US,Pennsylvania,Forest,7279
US,Pennsylvania,Franklin,154835
US,Pennsylvania,Fulton,14523
US,Pennsylvania,Greene,36506
US,Pennsylvania,Huntingdon,45168
US,Pennsylvania,Indiana,84501
US,Pennsylvania,Jefferson,43641
US,Pennsylvania,Juniata,24704
US,Pennsylvania,Lackawanna,210793
US,Pennsylvania,Lancaster,543557
US,Pennsylvania,Lawrence,86184
US,Pennsylvania,Lebanon,141314
US,Pennsylvania,Lehigh,368100
US,Pennsylvania,Luzerne,317646
US,Pennsylvania,Lycoming,113664
US,Pennsylvania,McKean,40968
US,Pennsylvania,Mercer,110683
US,Pennsylvania,Mifflin,46222
US,Pennsylvania,Monroe,169507
US,Pennsylvania,Montgomery,828604
US,Pennsylvania,Montour,18240
US,Pennsylvania,Northampton,304807
US,Pennsylvania,Northumberland,91083
US,Pennsylvania,Perry,46139
US,Pennsylvania,Philadelphia,1584138
US,Pennsylvania,Pike,55933
US,Pennsylvania,Potter,16622
US,Pennsylvania,Schuylkill,142067
US,Pennsylvania,Snyder,40540
US,Pennsylvania,Somerset,73952
US,Pennsylvania,Sullivan,6071
US,Pennsylvania,Susquehanna,40589
US,Pennsylvania,Tioga,40763
US,Pennsylvania,Union,44785
US,Pennsylvania,Venango,51266
US,Pennsylvania,Warren,39498
US,Pennsylvania,Washington,207346
US,Pennsylvania,Wayne,51276
US,Pennsylvania,Westmoreland,350611
US,Pennsylvania,Wyoming,27046
US,Pennsylvania,York,448273
US,Rhode Island,Bristol,48649
US,Rhode Island,Kent,163861
US,Rhode Island,Newport,82542
US,Rhode Island,Providence,636084
US,Rhode Island,Washington,126179
US,South Carolina,Abbeville,24541
US,South Carolina,Aiken,169401
US,South Carolina,Allendale,8903
US,South Carolina,Anderson,200482
US,South Carolina,Bamberg,14275
US,South Carolina,Barnwell,21112
US,South Carolina,Beaufort,188715
US,South Carolina,Berkeley,221091
US,South Carolina,Calhoun,14520
US,South Carolina,Charleston,405905
US,South Carolina,Cherokee,57078
US,South Carolina,Chester,32251
US,South Carolina,Chesterfield,45754
US,South Carolina,Clarendon,33700
US,South Carolina,Colleton,37660
US,South Carolina,Darlington,66802
US,South Carolina,Dillon,30599
US,South Carolina,Dorchester,160647
US,South Carolina,Edgefield,27052
US,South Carolina,Fairfield,22402
US,South Carolina,Florence,138159
US,South Carolina,Georgetown,62249
US,South Carolina,Greenville,514213
US,South Carolina,Greenwood,70741
US,South Carolina,Hampton,19351
US,South Carolina,Horry,344147
US,South Carolina,Jasper,28971
US,South Carolina,Kershaw,65592
US,South Carolina,Lancaster,95380
US,South Carolina,Laurens,66994
US,South Carolina,Lee,17142
US,South Carolina,Lexington,295032
US,South Carolina,McCormick,9410
US,South Carolina,Marion,31039
US,South Carolina,Marlboro,26398
US,South Carolina,Newberry,38520
US,South Carolina,Oconee,78374
US,South Carolina,Orangeburg,86934
US,South Carolina,Pickens,124937
US,South Carolina,Richland,414576
US,South Carolina,Saluda,20544
US,South Carolina,Spartanburg,313888
US,South Carolina,Sumter,106512
US,South Carolina,Union,27410
US,South Carolina,Williamsburg,30606
US,South Carolina,York,274118
US,South Dakota,Aurora,2801
US,South Dakota,Beadle,18883
US,South Dakota,Bennett,3468
US,South Dakota,Bon Homme,6980
US,South Dakota,Brookings,35232
US,South Dakota,Brown,39316
US,South Dakota,Brule,5229
US,South Dakota,Buffalo,2036
US,South Dakota,Butte,10222
US,South Dakota,Campbell,1377
US,South Dakota,Charles Mix,9338
US,South Dakota,Clark,3739
US,South Dakota,Clay,14041
US,South Dakota,Codington,28015
US,South Dakota,Corson,4165
US,South Dakota,Custer,8726
US,South Dakota,Davison,19790
US,South Dakota,Day,5505
US,South Dakota,Deuel,4337
US,South Dakota,Dewey,5904
US,South Dakota,Douglas,2935
US,South Dakota,Edmunds,3875
US,South Dakota,Fall River,6758
US,South Dakota,Faulk,2330
US,South Dakota,Grant,7147
US,South Dakota,Gregory,4212
US,South Dakota,Haakon,1918
US,South Dakota,Hamlin,6111
US,South Dakota,Hand,3262
US,South Dakota,Hanson,3376
US,South Dakota,Harding,1249
US,South Dakota,Hughes,17650
US,South Dakota,Hutchinson,7380
US,South Dakota,Hyde,1282
US,South Dakota,Jackson,3307
US,South Dakota,Jerauld,2043
US,South Dakota,Jones,928
US,South Dakota,Kingsbury,4919
US,South Dakota,Lake,13057
US,South Dakota,Lawrence,25741
US,South Dakota,Lincoln,58807
US,South Dakota,Lyman,3821
US,South Dakota,McCook,5546
US,South Dakota,McPherson,2407
US,South Dakota,Marshall,5112
US,South Dakota,Meade,28294
US,South Dakota,Mellette,2042
US,South Dakota,Miner,2213
US,South Dakota,Minnehaha,192876
US,South Dakota,Moody,6579
US,South Dakota,Oglala Lakota,14309
US,South Dakota,Pennington,111729
US,South Dakota,Perkins,2922
US,South Dakota,Potter,2207
US,South Dakota,Roberts,10447
US,South Dakota,Sanborn,2429
US,South Dakota,Spink,6495
US,South Dakota,Stanley,3022
US,South Dakota,Sully,1392
US,South Dakota,Todd,10283
US,South Dakota,Tripp,5478
US,South Dakota,Turner,8424
US,South Dakota,Union,15619
US,South Dakota,Walworth,5587
US,South Dakota,Yankton,22869
US,South Dakota,Ziebach,2742
US,Tennessee,Anderson,76482
US,Tennessee,Bedford,49038
US,Tennessee,Benton,16184
US,Tennessee,Bledsoe,14755
US,Tennessee,Blount,131349
US,Tennessee,Bradley,106727
US,Tennessee,Campbell,39583
US,Tennessee,Cannon,14462
US,Tennessee,Carroll,28020
US,Tennessee,Carter,56351
US,Tennessee,Cheatham,40439
US,Tennessee,Chester,17276
US,Tennessee,Claiborne,31756
US,Tennessee,Clay,7717
US,Tennessee,Cocke,35774
US,Tennessee,Coffee,55700
US,Tennessee,Crockett,14328
US,Tennessee,Cumberland,59673
US,Tennessee,Davidson,692587
US,Tennessee,Decatur,11706
US,Tennessee,DeKalb,20138
US,Tennessee,Dickson,53446
US,Tennessee,Dyer,37320
US,Tennessee,Fayette,40507
US,Tennessee,Fentress,18217
US,Tennessee,Franklin,41890
US,Tennessee,Gibson,49045
US,Tennessee,Giles,29503
US,Tennessee,Grainger,23145
US,Tennessee,Greene,69087
US,Tennessee,Grundy,13346
US,Tennessee,Hamblen,64569
US,Tennessee,Hamilton,364286
US,Tennessee,Hancock,6549
US,Tennessee,Hardeman,25220
US,Tennessee,Hardin,25776
US,Tennessee,Hawkins,56530
US,Tennessee,Haywood,17335
US,Tennessee,Henderson,27847
US,Tennessee,Henry,32358
US,Tennessee,Hickman,25063
US,Tennessee,Houston,8263
US,Tennessee,Humphreys,18486
US,Tennessee,Jackson,11758
US,Tennessee,Jefferson,54012
US,Tennessee,Johnson,17778
US,Tennessee,Knox,465289
US,Tennessee,Lake,7411
US,Tennessee,Lauderdale,25825
US,Tennessee,Lawrence,43734
US,Tennessee,Lewis,12086
US,Tennessee,Lincoln,34117
US,Tennessee,Loudon,53054
US,Tennessee,McMinn,53285
US,Tennessee,McNairy,25832
US,Tennessee,Macon,24265
US,Tennessee,Madison,97605
US,Tennessee,Marion,28575
US,Tennessee,Marshall,33683
US,Tennessee,Maury,94340
US,Tennessee,Meigs,12306
US,Tennessee,Monroe,46357
US,Tennessee,Montgomery,205950
US,Tennessee,Moore,6411
US,Tennessee,Morgan,21579
US,Tennessee,Obion,30267
US,Tennessee,Overton,22068
US,Tennessee,Perry,8064
US,Tennessee,Pickett,5082
US,Tennessee,Polk,16898
US,Tennessee,Putnam,78843
US,Tennessee,Rhea,33044
US,Tennessee,Roane,53140
US,Tennessee,Robertson,71012
US,Tennessee,Rutherford,324890
US,Tennessee,Scott,22039
US,Tennessee,Sequatchie,14876
US,Tennessee,Sevier,97892
US,Tennessee,Shelby,935764
US,Tennessee,Smith,19942
US,Tennessee,Stewart,13561
US,Tennessee,Sullivan,157668
US,Tennessee,Sumner,187149
US,Tennessee,Tipton,61581
US,Tennessee,Trousdale,11012
US,Tennessee,Unicoi,17761
US,Tennessee,Union,19688
US,Tennessee,Van Buren,5765
US,Tennessee,Warren,40878
US,Tennessee,Washington,128607
US,Tennessee,Wayne,16558
US,Tennessee,Weakley,33415
US,Tennessee,White,27107
US,Tennessee,Williamson,231729
US,Tennessee,Wilson,140625
US,Texas,Anderson,58057
US,Texas,Andrews,18128
US,Texas,Angelina,87092
US,Texas,Aransas,23792
US,Texas,Archer,8786
US,Texas,Armstrong,1892
US,Texas,Atascosa,50310
US,Texas,Austin,29989
US,Texas,Bailey,7027
US,Texas,Bandera,22824
US,Texas,Bastrop,86976
US,Texas,Baylor,3582
US,Texas,Bee,32587
US,Texas,Bell,355642
US,Texas,Bexar,1986049
US,Texas,Blanco,11702
US,Texas,Borden,648
US,Texas,Bosque,18691
US,Texas,Bowie,94324
US,Texas,Brazoria,370200
US,Texas,Brazos,226758
US,Texas,Brewster,9267
US,Texas,Briscoe,1516
US,Texas,Brooks,7114
US,Texas,Brown,37924
US,Texas,Burleson,18389
US,Texas,Burnet,47542
US,Texas,Caldwell,43247
US,Texas,Calhoun,21561
US,Texas,Callahan,13994
US,Texas,Cameron,423908
US,Texas,Camp,13033
US,Texas,Carson,6005
US,Texas,Cass,30119
US,Texas,Castro,7665
US,Texas,Chambers,42454
US,Texas,Cherokee,52592
US,Texas,Childress,7291
US,Texas,Clay,10456
US,Texas,Cochran,2836
US,Texas,Coke,3370
US,Texas,Coleman,8397
US,Texas,Collin,1005146
US,Texas,Collingsworth,2962
US,Texas,Colorado,21217
US,Texas,Comal,148373
US,Texas,Comanche,13534
US,Texas,Concho,4276
US,Texas,Cooke,40574
US,Texas,Coryell,74808
US,Texas,Cottle,1389
US,Texas,Crane,4794
US,Texas,Crockett,3499
US,Texas,Crosby,5779
US,Texas,Culberson,2204
US,Texas,Dallam,7200
US,Texas,Dallas,2637772
US,Texas,Dawson,12619
US,Texas,Deaf Smith,18760
US,Texas,Delta,5349
US,Texas,Denton,859064
US,Texas,DeWitt,20187
US,Texas,Dickens,2249
US,Texas,Dimmit,10308
US,Texas,Donley,3319
US,Texas,Duval,11212
US,Texas,Eastland,18322
US,Texas,Ector,162124
US,Texas,Edwards,1928
US,Texas,Ellis,179436
US,Texas,El Paso,840758
US,Texas,Erath,42446
US,Texas,Falls,17335
US,Texas,Fannin,35286
US,Texas,Fayette,25349
US,Texas,Fisher,3839
US,Texas,Floyd,5837
US,Texas,Foard,1200
US,Texas,Fort Bend,787858
US,Texas,Franklin,10766
US,Texas,Freestone,19808
US,Texas,Frio,19816
US,Texas,Gaines,20901
US,Texas,Galveston,337890
US,Texas,Garza,6578
US,Texas,Gillespie,26804
US,Texas,Glasscock,1388
US,Texas,Goliad,7584
US,Texas,Gonzales,20826
US,Texas,Gray,21895
US,Texas,Grayson,133991
US,Texas,Gregg,123707
US,Texas,Grimes,28360
US,Texas,Guadalupe,163694
US,Texas,Hale,33830
US,Texas,Hall,3028
US,Texas,Hamilton,8484
US,Texas,Hansford,5463
US,Texas,Hardeman,3922
US,Texas,Hardin,57207
US,Texas,Harris,4698619
US,Texas,Harrison,66726
US,Texas,Hartley,5619
US,Texas,Haskell,5813
US,Texas,Hays,222631
US,Texas,Hemphill,3825
US,Texas,Henderson,82299
US,Texas,Hidalgo,865939
US,Texas,Hill,36354
US,Texas,Hockley,22980
US,Texas,Hood,60537
US,Texas,Hopkins,36810
US,Texas,Houston,23169
US,Texas,Howard,36459
US,Texas,Hudspeth,4795
US,Texas,Hunt,96493
US,Texas,Hutchinson,21198
US,Texas,Irion,1522
US,Texas,Jack,8843
US,Texas,Jackson,14874
US,Texas,Jasper,35872
US,Texas,Jeff Davis,2252
US,Texas,Jefferson,255001
US,Texas,Jim Hogg,5248
US,Texas,Jim Wells,40822
US,Texas,Johnson,171361
US,Texas,Jones,19817
US,Texas,Karnes,15650
US,Texas,Kaufman,128622
US,Texas,Kendall,45641
US,Texas,Kenedy,442
US,Texas,Kent,726
US,Texas,Kerr,52405
US,Texas,Kimble,4362
US,Texas,King,277
US,Texas,Kinney,3767
US,Texas,Kleberg,31129
US,Texas,Knox,3653
US,Texas,Lamar,49728
US,Texas,Lamb,13158
US,Texas,Lampasas,21229
US,Texas,La Salle,7531
US,Texas,Lavaca,20110
US,Texas,Lee,17144
US,Texas,Leon,17270
US,Texas,Liberty,86323
US,Texas,Limestone,23519
US,Texas,Lipscomb,3355
US,Texas,Live Oak,12166
US,Texas,Llano,21646
US,Texas,Loving,152
US,Texas,Lubbock,307412
US,Texas,Lynn,5877
US,Texas,McCulloch,7987
US,Texas,McLennan,254607
US,Texas,McMullen,749
US,Texas,Madison,14422
US,Texas,Marion,9928
US,Texas,Martin,5753
US,Texas,Mason,4280
US,Texas,Matagorda,36552
US,Texas,Maverick,58485
US,Texas,Medina,50921
US,Texas,Menard,2139
US,Texas,Midland,172578
US,Texas,Milam,25131
US,Texas,Mills,4921
US,Texas,Mitchell,8145
US,Texas,Montague,19596
US,Texas,Montgomery,590925
US,Texas,Moore,21485
US,Texas,Morris,12339
US,Texas,Motley,1234
US,Texas,Nacogdoches,65711
US,Texas,Navarro,49565
US,Texas,Newton,13746
US,Texas,Nolan,14751
US,Texas,Nueces,362265
US,Texas,Ochiltree,9947
US,Texas,Oldham,2131
US,Texas,Orange,83572
US,Texas,Palo Pinto,28875
US,Texas,Panola,23148
US,Texas,Parker,138371
US,Texas,Parmer,9864
US,Texas,Pecos,15673
US,Texas,Polk,50031
US,Texas,Potter,119648
US,Texas,Presidio,6948
US,Texas,Rains,12159
US,Texas,Randall,136271
US,Texas,Reagan,3741
US,Texas,Real,3478
US,Texas,Red River,12175
US,Texas,Reeves,15695
US,Texas,Refugio,7032
US,Texas,Roberts,903
US,Texas,Robertson,17284
US,Texas,Rockwall,100657
